granule_id,us_url,time_start,time_end,product,location,split,granuleSize
S5P_RPRO_L2__NO2____20200618T201428_20200618T215557_13896_03_020400_20221104T172157.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/172/S5P_RPRO_L2__NO2____20200620T193623_20200620T211753_13924_03_020400_20221104T174412.nc,2020-06-18T20:36:01Z,2020-06-18T21:34:26Z,tropomi,la,train,604098387
S5P_RPRO_L2__NO2____20200617T203330_20200617T221500_13882_03_020400_20221104T171507.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/171/S5P_RPRO_L2__NO2____20200619T195525_20200619T213655_13910_03_020400_20221104T173809.nc,2020-06-17T20:55:04Z,2020-06-17T21:53:28Z,tropomi,la,train,605827993
S5P_RPRO_L2__NO2____20200616T205232_20200616T223402_13868_03_020400_20221104T171024.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/170/S5P_RPRO_L2__NO2____20200618T201428_20200618T215557_13896_03_020400_20221104T172157.nc,2020-06-16T21:14:06Z,2020-06-16T22:12:30Z,tropomi,la,train,604127656
S5P_RPRO_L2__NO2____20200616T191102_20200616T205232_13867_03_020400_20221104T171022.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/169/S5P_RPRO_L2__NO2____20200617T203330_20200617T221500_13882_03_020400_20221104T171507.nc,2020-06-16T19:32:36Z,2020-06-16T20:31:00Z,tropomi,la,train,608646547
S5P_RPRO_L2__NO2____20200615T193004_20200615T211134_13853_03_020400_20221104T165938.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/168/S5P_RPRO_L2__NO2____20200616T205232_20200616T223402_13868_03_020400_20221104T171024.nc,2020-06-15T19:51:38Z,2020-06-15T20:50:02Z,tropomi,la,train,602699269
S5P_RPRO_L2__NO2____20200614T194906_20200614T213036_13839_03_020400_20221104T165157.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/168/S5P_RPRO_L2__NO2____20200616T191102_20200616T205232_13867_03_020400_20221104T171022.nc,2020-06-14T20:10:39Z,2020-06-14T21:09:04Z,tropomi,la,train,604759383
S5P_RPRO_L2__NO2____20200613T200807_20200613T214937_13825_03_020400_20221104T164538.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/167/S5P_RPRO_L2__NO2____20200615T193004_20200615T211134_13853_03_020400_20221104T165938.nc,2020-06-13T20:29:41Z,2020-06-13T21:28:06Z,tropomi,la,train,604368533
S5P_RPRO_L2__NO2____20200612T202709_20200612T220839_13811_03_020400_20221104T164010.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/166/S5P_RPRO_L2__NO2____20200614T194906_20200614T213036_13839_03_020400_20221104T165157.nc,2020-06-12T20:48:43Z,2020-06-12T21:47:07Z,tropomi,la,train,603032915
S5P_RPRO_L2__NO2____20200611T204610_20200611T222740_13797_03_020400_20221104T162750.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/165/S5P_RPRO_L2__NO2____20200613T200807_20200613T214937_13825_03_020400_20221104T164538.nc,2020-06-11T21:07:45Z,2020-06-11T22:06:08Z,tropomi,la,train,602013396
S5P_RPRO_L2__NO2____20200611T190440_20200611T204610_13796_03_020400_20221104T162748.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/164/S5P_RPRO_L2__NO2____20200612T202709_20200612T220839_13811_03_020400_20221104T164010.nc,2020-06-11T19:26:14Z,2020-06-11T20:24:38Z,tropomi,la,train,603252578
S5P_RPRO_L2__NO2____20200610T210512_20200610T224642_13783_03_020400_20221104T162507.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/163/S5P_RPRO_L2__NO2____20200611T204610_20200611T222740_13797_03_020400_20221104T162750.nc,2020-06-10T21:26:45Z,2020-06-10T22:19:03Z,tropomi,la,train,575299793
S5P_RPRO_L2__NO2____20200610T192342_20200610T210512_13782_03_020400_20221104T162505.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/163/S5P_RPRO_L2__NO2____20200611T190440_20200611T204610_13796_03_020400_20221104T162748.nc,2020-06-10T19:45:16Z,2020-06-10T20:43:40Z,tropomi,la,train,604170515
S5P_RPRO_L2__NO2____20200609T194243_20200609T212413_13768_03_020400_20221104T161441.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/162/S5P_RPRO_L2__NO2____20200610T210512_20200610T224642_13783_03_020400_20221104T162507.nc,2020-06-09T20:04:17Z,2020-06-09T20:56:34Z,tropomi,la,train,575991691
S5P_RPRO_L2__NO2____20200608T200144_20200608T214314_13754_03_020400_20221104T161027.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/162/S5P_RPRO_L2__NO2____20200610T192342_20200610T210512_13782_03_020400_20221104T162505.nc,2020-06-08T20:23:18Z,2020-06-08T21:21:43Z,tropomi,la,train,602370384
S5P_RPRO_L2__NO2____20200607T202045_20200607T220215_13740_03_020400_20221104T155057.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/161/S5P_RPRO_L2__NO2____20200609T194243_20200609T212413_13768_03_020400_20221104T161441.nc,2020-06-07T20:42:19Z,2020-06-07T21:40:43Z,tropomi,la,train,601627309
S5P_RPRO_L2__NO2____20200606T203946_20200606T222116_13726_03_020400_20221104T154908.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/160/S5P_RPRO_L2__NO2____20200608T200144_20200608T214314_13754_03_020400_20221104T161027.nc,2020-06-06T21:01:21Z,2020-06-06T21:59:44Z,tropomi,la,train,601059203
S5P_RPRO_L2__NO2____20200606T185816_20200606T203946_13725_03_020400_20221104T154907.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/159/S5P_RPRO_L2__NO2____20200607T202045_20200607T220215_13740_03_020400_20221104T155057.nc,2020-06-06T19:19:51Z,2020-06-06T20:18:14Z,tropomi,la,train,604469654
S5P_RPRO_L2__NO2____20200605T205847_20200605T224017_13712_03_020400_20221104T154736.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/158/S5P_RPRO_L2__NO2____20200606T203946_20200606T222116_13726_03_020400_20221104T154908.nc,2020-06-05T21:20:21Z,2020-06-05T22:18:45Z,tropomi,la,train,599713421
S5P_RPRO_L2__NO2____20200605T191717_20200605T205847_13711_03_020400_20221104T154718.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/158/S5P_RPRO_L2__NO2____20200606T185816_20200606T203946_13725_03_020400_20221104T154907.nc,2020-06-05T19:38:51Z,2020-06-05T20:37:15Z,tropomi,la,train,605798254
S5P_RPRO_L2__NO2____20200604T193617_20200604T211747_13697_03_020400_20221108T194036.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/157/S5P_RPRO_L2__NO2____20200605T205847_20200605T224017_13712_03_020400_20221104T154736.nc,2020-06-04T19:57:51Z,2020-06-04T20:56:15Z,tropomi,la,train,603543257
S5P_RPRO_L2__NO2____20200603T195518_20200603T213648_13683_03_020400_20221108T192823.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/157/S5P_RPRO_L2__NO2____20200605T191717_20200605T205847_13711_03_020400_20221104T154718.nc,2020-06-03T20:16:51Z,2020-06-03T21:15:16Z,tropomi,la,train,601996639
S5P_RPRO_L2__NO2____20200602T201418_20200602T215548_13669_03_020400_20221108T192757.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/156/S5P_RPRO_L2__NO2____20200604T193617_20200604T211747_13697_03_020400_20221108T194036.nc,2020-06-02T20:35:52Z,2020-06-02T21:34:16Z,tropomi,la,train,598780122
S5P_RPRO_L2__NO2____20200601T203319_20200601T221449_13655_03_020400_20221108T192732.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/155/S5P_RPRO_L2__NO2____20200603T195518_20200603T213648_13683_03_020400_20221108T192823.nc,2020-06-01T20:54:53Z,2020-06-01T21:53:17Z,tropomi,la,train,598143987
S5P_RPRO_L2__NO2____20200531T205219_20200531T223349_13641_03_020400_20221108T184544.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/154/S5P_RPRO_L2__NO2____20200602T201418_20200602T215548_13669_03_020400_20221108T192757.nc,2020-05-31T21:13:53Z,2020-05-31T22:12:17Z,tropomi,la,train,601371494
S5P_RPRO_L2__NO2____20200531T191049_20200531T205219_13640_03_020400_20221108T184542.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/153/S5P_RPRO_L2__NO2____20200601T203319_20200601T221449_13655_03_020400_20221108T192732.nc,2020-05-31T19:32:23Z,2020-05-31T20:30:47Z,tropomi,la,train,603471816
S5P_RPRO_L2__NO2____20200530T192949_20200530T211119_13626_03_020400_20221108T183713.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/152/S5P_RPRO_L2__NO2____20200531T205219_20200531T223349_13641_03_020400_20221108T184544.nc,2020-05-30T19:51:23Z,2020-05-30T20:49:47Z,tropomi,la,train,602466475
S5P_RPRO_L2__NO2____20200529T194849_20200529T213019_13612_03_020400_20221108T182850.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/152/S5P_RPRO_L2__NO2____20200531T191049_20200531T205219_13640_03_020400_20221108T184542.nc,2020-05-29T20:10:22Z,2020-05-29T21:08:47Z,tropomi,la,train,600504665
S5P_RPRO_L2__NO2____20200528T200748_20200528T214918_13598_03_020400_20221108T181223.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/151/S5P_RPRO_L2__NO2____20200530T192949_20200530T211119_13626_03_020400_20221108T183713.nc,2020-05-28T20:29:22Z,2020-05-28T21:27:46Z,tropomi,la,train,601708839
S5P_RPRO_L2__NO2____20200527T202648_20200527T220818_13584_03_020400_20221108T180357.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/150/S5P_RPRO_L2__NO2____20200529T194849_20200529T213019_13612_03_020400_20221108T182850.nc,2020-05-27T20:48:22Z,2020-05-27T21:46:46Z,tropomi,la,train,598885348
S5P_RPRO_L2__NO2____20200526T204548_20200526T222718_13570_03_020400_20221108T180331.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/149/S5P_RPRO_L2__NO2____20200528T200748_20200528T214918_13598_03_020400_20221108T181223.nc,2020-05-26T21:07:22Z,2020-05-26T22:05:46Z,tropomi,la,train,598032269
S5P_RPRO_L2__NO2____20200526T190418_20200526T204548_13569_03_020400_20221108T180330.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/148/S5P_RPRO_L2__NO2____20200527T202648_20200527T220818_13584_03_020400_20221108T180357.nc,2020-05-26T19:25:52Z,2020-05-26T20:24:16Z,tropomi,la,train,603921949
S5P_RPRO_L2__NO2____20200525T210447_20200525T224617_13556_03_020400_20221108T175513.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/147/S5P_RPRO_L2__NO2____20200526T204548_20200526T222718_13570_03_020400_20221108T180331.nc,2020-05-25T21:26:22Z,2020-05-25T22:24:45Z,tropomi,la,train,600869224
S5P_RPRO_L2__NO2____20200525T192317_20200525T210447_13555_03_020400_20221108T175511.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/147/S5P_RPRO_L2__NO2____20200526T190418_20200526T204548_13569_03_020400_20221108T180330.nc,2020-05-25T19:44:52Z,2020-05-25T20:43:15Z,tropomi,la,train,604036411
S5P_RPRO_L2__NO2____20200524T194216_20200524T212346_13541_03_020400_20221108T173846.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/146/S5P_RPRO_L2__NO2____20200525T210447_20200525T224617_13556_03_020400_20221108T175513.nc,2020-05-24T20:03:50Z,2020-05-24T21:02:14Z,tropomi,la,train,601100323
S5P_RPRO_L2__NO2____20200523T200115_20200523T214246_13527_03_020400_20221108T173016.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/146/S5P_RPRO_L2__NO2____20200525T192317_20200525T210447_13555_03_020400_20221108T175511.nc,2020-05-23T20:22:49Z,2020-05-23T21:21:13Z,tropomi,la,train,601299917
S5P_RPRO_L2__NO2____20200522T202015_20200522T220145_13513_03_020400_20221108T172156.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/145/S5P_RPRO_L2__NO2____20200524T194216_20200524T212346_13541_03_020400_20221108T173846.nc,2020-05-22T20:41:49Z,2020-05-22T21:34:06Z,tropomi,la,train,575754143
S5P_RPRO_L2__NO2____20200521T203914_20200521T222044_13499_03_020400_20221108T172131.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/144/S5P_RPRO_L2__NO2____20200523T200115_20200523T214246_13527_03_020400_20221108T173016.nc,2020-05-21T21:00:48Z,2020-05-21T21:59:12Z,tropomi,la,train,597158578
S5P_RPRO_L2__NO2____20200521T185743_20200521T203914_13498_03_020400_20221108T172130.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/143/S5P_RPRO_L2__NO2____20200522T202015_20200522T220145_13513_03_020400_20221108T172156.nc,2020-05-21T19:19:18Z,2020-05-21T20:11:34Z,tropomi,la,train,577756563
S5P_RPRO_L2__NO2____20200520T205812_20200520T223943_13485_03_020400_20221108T165659.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/142/S5P_RPRO_L2__NO2____20200521T203914_20200521T222044_13499_03_020400_20221108T172131.nc,2020-05-20T21:19:47Z,2020-05-20T22:18:10Z,tropomi,la,train,597934058
S5P_RPRO_L2__NO2____20200520T191642_20200520T205812_13484_03_020400_20221108T165657.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/142/S5P_RPRO_L2__NO2____20200521T185743_20200521T203914_13498_03_020400_20221108T172130.nc,2020-05-20T19:38:17Z,2020-05-20T20:36:40Z,tropomi,la,train,599932973
S5P_RPRO_L2__NO2____20200519T193541_20200519T211711_13470_03_020400_20221108T165630.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/141/S5P_RPRO_L2__NO2____20200520T205812_20200520T223943_13485_03_020400_20221108T165659.nc,2020-05-19T19:57:15Z,2020-05-19T20:55:39Z,tropomi,la,train,600567647
S5P_RPRO_L2__NO2____20200518T195440_20200518T213610_13456_03_020400_20221108T164808.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/141/S5P_RPRO_L2__NO2____20200520T191642_20200520T205812_13484_03_020400_20221108T165657.nc,2020-05-18T20:16:13Z,2020-05-18T21:14:38Z,tropomi,la,train,599862037
S5P_RPRO_L2__NO2____20200517T201338_20200517T215508_13442_03_020400_20221108T163144.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/140/S5P_RPRO_L2__NO2____20200519T193541_20200519T211711_13470_03_020400_20221108T165630.nc,2020-05-17T20:35:13Z,2020-05-17T21:33:36Z,tropomi,la,train,599609342
S5P_RPRO_L2__NO2____20200516T203237_20200516T221407_13428_03_020400_20221108T162317.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/139/S5P_RPRO_L2__NO2____20200518T195440_20200518T213610_13456_03_020400_20221108T164808.nc,2020-05-16T20:54:11Z,2020-05-16T21:52:35Z,tropomi,la,train,598268257
S5P_RPRO_L2__NO2____20200515T205135_20200515T223305_13414_03_020400_20221108T161454.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/138/S5P_RPRO_L2__NO2____20200517T201338_20200517T215508_13442_03_020400_20221108T163144.nc,2020-05-15T21:13:09Z,2020-05-15T22:11:33Z,tropomi,la,train,594139332
S5P_RPRO_L2__NO2____20200515T191005_20200515T205135_13413_03_020400_20221108T161452.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/137/S5P_RPRO_L2__NO2____20200516T203237_20200516T221407_13428_03_020400_20221108T162317.nc,2020-05-15T19:31:39Z,2020-05-15T20:30:03Z,tropomi,la,train,598637699
S5P_RPRO_L2__NO2____20200514T192903_20200514T211033_13399_03_020400_20221108T161419.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/136/S5P_RPRO_L2__NO2____20200515T205135_20200515T223305_13414_03_020400_20221108T161454.nc,2020-05-14T19:50:37Z,2020-05-14T20:49:01Z,tropomi,la,train,599406026
S5P_RPRO_L2__NO2____20200513T194801_20200513T212931_13385_03_020400_20221108T160605.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/136/S5P_RPRO_L2__NO2____20200515T191005_20200515T205135_13413_03_020400_20221108T161452.nc,2020-05-13T20:09:36Z,2020-05-13T21:07:59Z,tropomi,la,train,596859722
S5P_RPRO_L2__NO2____20200512T200659_20200512T214829_13371_03_020400_20221108T155738.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/135/S5P_RPRO_L2__NO2____20200514T192903_20200514T211033_13399_03_020400_20221108T161419.nc,2020-05-12T20:28:33Z,2020-05-12T21:26:57Z,tropomi,la,train,594190223
S5P_RPRO_L2__NO2____20200511T202557_20200511T220727_13357_03_020400_20221108T154106.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/134/S5P_RPRO_L2__NO2____20200513T194801_20200513T212931_13385_03_020400_20221108T160605.nc,2020-05-11T20:47:32Z,2020-05-11T21:45:55Z,tropomi,la,train,597715631
S5P_RPRO_L2__NO2____20200510T204455_20200510T222625_13343_03_020400_20221108T154037.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/133/S5P_RPRO_L2__NO2____20200512T200659_20200512T214829_13371_03_020400_20221108T155738.nc,2020-05-10T21:06:29Z,2020-05-10T22:04:53Z,tropomi,la,train,596152019
S5P_RPRO_L2__NO2____20200510T190325_20200510T204455_13342_03_020400_20221108T154035.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/132/S5P_RPRO_L2__NO2____20200511T202557_20200511T220727_13357_03_020400_20221108T154106.nc,2020-05-10T19:24:59Z,2020-05-10T20:23:23Z,tropomi,la,train,600535878
S5P_RPRO_L2__NO2____20200509T210353_20200509T224523_13329_03_020400_20221108T153220.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/131/S5P_RPRO_L2__NO2____20200510T204455_20200510T222625_13343_03_020400_20221108T154037.nc,2020-05-09T21:25:27Z,2020-05-09T22:23:51Z,tropomi,la,train,593344781
S5P_RPRO_L2__NO2____20200509T192222_20200509T210353_13328_03_020400_20221108T153219.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/131/S5P_RPRO_L2__NO2____20200510T190325_20200510T204455_13342_03_020400_20221108T154035.nc,2020-05-09T19:43:57Z,2020-05-09T20:42:20Z,tropomi,la,train,599454025
S5P_RPRO_L2__NO2____20200508T194120_20200508T212250_13314_03_020400_20221108T145111.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/130/S5P_RPRO_L2__NO2____20200509T210353_20200509T224523_13329_03_020400_20221108T153220.nc,2020-05-08T20:02:54Z,2020-05-08T21:01:18Z,tropomi,la,train,595705450
S5P_RPRO_L2__NO2____20200507T200017_20200507T214148_13300_03_020400_20221108T145036.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/130/S5P_RPRO_L2__NO2____20200509T192222_20200509T210353_13328_03_020400_20221108T153219.nc,2020-05-07T20:21:51Z,2020-05-07T21:20:15Z,tropomi,la,train,594264234
S5P_RPRO_L2__NO2____20200506T201915_20200506T220045_13286_03_020400_20221108T145005.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/129/S5P_RPRO_L2__NO2____20200508T194120_20200508T212250_13314_03_020400_20221108T145111.nc,2020-05-06T20:40:49Z,2020-05-06T21:39:13Z,tropomi,la,train,591166681
S5P_RPRO_L2__NO2____20200505T203812_20200505T221942_13272_03_020400_20221108T144936.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/128/S5P_RPRO_L2__NO2____20200507T200017_20200507T214148_13300_03_020400_20221108T145036.nc,2020-05-05T20:59:47Z,2020-05-05T21:58:10Z,tropomi,la,train,595296140
S5P_RPRO_L2__NO2____20200505T185642_20200505T203812_13271_03_020400_20221108T144935.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/127/S5P_RPRO_L2__NO2____20200506T201915_20200506T220045_13286_03_020400_20221108T145005.nc,2020-05-05T19:18:16Z,2020-05-05T20:16:40Z,tropomi,la,train,600878191
S5P_RPRO_L2__NO2____20200504T205709_20200504T223840_13258_03_020400_20221108T130823.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/126/S5P_RPRO_L2__NO2____20200505T203812_20200505T221942_13272_03_020400_20221108T144936.nc,2020-05-04T21:18:43Z,2020-05-04T22:11:00Z,tropomi,la,train,572958350
S5P_RPRO_L2__NO2____20200504T191539_20200504T205709_13257_03_020400_20221108T130822.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/126/S5P_RPRO_L2__NO2____20200505T185642_20200505T203812_13271_03_020400_20221108T144935.nc,2020-05-04T19:37:14Z,2020-05-04T20:35:37Z,tropomi,la,train,596190937
S5P_RPRO_L2__NO2____20200503T193436_20200503T211606_13243_03_020400_20221108T125951.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/125/S5P_RPRO_L2__NO2____20200504T205709_20200504T223840_13258_03_020400_20221108T130823.nc,2020-05-03T19:56:11Z,2020-05-03T20:48:27Z,tropomi,la,train,569777064
S5P_RPRO_L2__NO2____20200502T195333_20200502T213503_13229_03_020400_20221108T125113.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/125/S5P_RPRO_L2__NO2____20200504T191539_20200504T205709_13257_03_020400_20221108T130822.nc,2020-05-02T20:15:08Z,2020-05-02T21:13:31Z,tropomi,la,train,599430354
S5P_RPRO_L2__NO2____20200501T201230_20200501T215400_13215_03_020400_20221108T125048.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/124/S5P_RPRO_L2__NO2____20200503T193436_20200503T211606_13243_03_020400_20221108T125951.nc,2020-05-01T20:34:04Z,2020-05-01T21:32:28Z,tropomi,la,train,593783839
S5P_RPRO_L2__NO2____20200430T203127_20200430T221257_13201_03_020400_20221108T123411.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/123/S5P_RPRO_L2__NO2____20200502T195333_20200502T213503_13229_03_020400_20221108T125113.nc,2020-04-30T20:53:01Z,2020-04-30T21:51:25Z,tropomi,la,train,594962940
S5P_RPRO_L2__NO2____20200429T205024_20200429T223154_13187_03_020400_20221108T122537.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/122/S5P_RPRO_L2__NO2____20200501T201230_20200501T215400_13215_03_020400_20221108T125048.nc,2020-04-29T21:11:58Z,2020-04-29T22:10:22Z,tropomi,la,train,593590960
S5P_RPRO_L2__NO2____20200429T190853_20200429T205024_13186_03_020400_20221108T122535.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/121/S5P_RPRO_L2__NO2____20200430T203127_20200430T221257_13201_03_020400_20221108T123411.nc,2020-04-29T19:30:28Z,2020-04-29T20:28:51Z,tropomi,la,train,594432971
S5P_RPRO_L2__NO2____20200428T192750_20200428T210920_13172_03_020400_20221108T121700.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/120/S5P_RPRO_L2__NO2____20200429T205024_20200429T223154_13187_03_020400_20221108T122537.nc,2020-04-28T19:49:24Z,2020-04-28T20:47:48Z,tropomi,la,train,595432151
S5P_RPRO_L2__NO2____20200427T194647_20200427T212817_13158_03_020400_20221108T120021.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2020/120/S5P_RPRO_L2__NO2____20200429T190853_20200429T205024_13186_03_020400_20221108T122535.nc,2020-04-27T20:08:20Z,2020-04-27T21:06:45Z,tropomi,la,train,596576071
